Id,SalePrice
2735,137847.27916673323
2736,141397.57486997562
2737,120341.59113266446
2738,136132.62289450396
2739,151944.2856212828
2740,138456.46866682326
2741,139285.98613301915
2742,153725.69587947076
2743,162212.8749261669
2744,165790.358193267
2745,143008.82093185303
2746,140052.7775700309
2747,140282.57203750557
2748,123509.4765317393
2749,130445.42857405878
2750,121462.92390514132
2751,138002.76925184496
2752,162574.55857243232
2753,149877.13706808086
2754,234176.45963925155
2755,144221.89954796195
2756,101304.93274679445
2757,66214.07817858481
2758,96784.2984029238
2759,168205.63657351828
2760,124013.79563970187
2761,140655.33206083524
2762,139114.57053340948
2763,182651.02773829462
2764,135791.01564093918
2765,278187.1201420248
2766,111770.83676904844
2767,89334.35402782857
2768,121242.94859085997
2769,133061.3411610271
2770,133482.0407284225
2771,103440.41058659549
2772,108022.79426200822
2773,170829.93437763036
2774,148425.26228487352
2775,109385.38725552699
2776,138542.39650676315
2777,160075.17175644802
2778,104398.52574327758
2779,119294.71490336067
2780,93028.29080424338
2781,102510.52824086645
2782,106619.83013547817
2783,102300.08709579821
2784,126074.80609852864
2785,139851.98787496885
2786,70100.6819811625
2787,117557.61368905718
2788,81564.12732736065
2789,165160.67366479008
2790,93724.06348913042
2791,126205.95249938428
2792,52359.14034321873
2793,114886.43696657786
2794,104836.20354226345
2795,117006.95136809685
2796,101141.24106562519
2797,243326.1777963681
2798,98060.0141575168
2799,102638.15633143262
2800,71744.37781893642
2801,106445.49225152326
2802,119136.44870306856
2803,178348.05576804397
2804,119999.84351240574
2805,94951.34545509596
2806,87964.21900663036
2807,259837.47828400164
2808,146400.3889071832
2809,128825.7873976735
2810,123344.29338793295
2811,157879.43809678062
2812,173341.39018982122
2813,163646.66991260563
2814,168010.1204615772
2815,96663.7356045638
2816,238616.78079154924
2817,160242.19512618604
2818,133329.60242968073
2819,178840.75846120383
2820,137195.83342752839
2821,102034.26806452866
2822,166637.9593625107
2823,388128.47630012117
2824,175888.3465484504
2825,139561.49965250315
2826,133636.6660322699
2827,131320.86968139277
2828,221520.20157062437
2829,215819.68238009315
2830,230628.93065044555
2831,169844.0304148996
2832,251117.551624414
2833,295649.2132516485
2834,222094.6337044073
2835,220264.9482272024
2836,188231.00006873766
2837,157956.45800099088
2838,154656.78001941353
2839,178276.74460410472
2840,207748.7928652922
2841,197252.48889859748
2842,226988.1137601413
2843,151048.67406131668
2844,165338.13470882198
2845,127389.79592298971
2846,204872.2229489764
2847,219990.49010227286
2848,209471.77247465146
2849,193530.25777353448
2850,269794.378891631
2851,205606.77481422544
2852,234911.48374224443
2853,237517.74977987295
2854,138275.0729575997
2855,200732.97420640072
2856,198606.14868354853
2857,186201.0056249402
2858,200812.17511239104
2859,103466.59128888612
2860,138485.27660966603
2861,119178.32359414887
2862,177048.6591731445
2863,130994.42579399847
2864,251528.1515622416
2865,140507.94052288873
2866,136438.85443741226
2867,121833.00990566309
2868,94011.58467184383
2869,100569.99659091338
2870,109694.7678829623
2871,83806.26872731968
2872,66304.90949798773
2873,98252.37699152484
2874,133405.33542496283
2875,121750.75771529134
2876,156513.91663328712
2877,153459.2870546631
2878,167919.84090380545
2879,137070.60182690463
2880,107512.63236316104
2881,147647.56203184833
2882,187926.36215360524
2883,207803.14751443823
2884,169517.6205349541
2885,175142.20203617492
2886,248865.85153416797
2887,101461.92743211144
2888,144423.31503317808
2889,62610.99049097882
2890,90105.38940661601
2891,143196.48903341327
2892,36929.26170915788
2893,59575.80549346657
2894,44992.92070806046
2895,344635.3493470782
2896,290925.62318489776
2897,208071.93545526723
2898,136008.14977501077
2899,195796.87673905585
2900,162166.94519159172
2901,209155.20049854653
2902,155748.9414226043
2903,327272.2402163424
2904,347276.7321079349
2905,76479.90915706164
2906,192281.75403793473
2907,105944.17498651792
2908,131135.9737305073
2909,139229.73192742397
2910,76544.3765451302
2911,83465.6866023612
2912,147791.586924316
2913,82512.789351603
2914,75929.52148447614
2915,83945.9644509006
2916,85663.05753464514
2917,175568.5941223042
2918,114395.40647866568
2919,220829.87172104683
